UNITID,INSTNM,Institution_Type,Major_Code,CIPDESC,CREDLEV,CREDDESC,Avg_Student_Debt,Earnings_1Yr,Earnings_2Yr,Earnings_3Yr,EARN_MDN_1YR,Earnings_4Yr,Earnings_5Yr
251312.0,South University-Columbia,"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,41831,33600,30409,28615,36900,38332,46159
251312.0,South University-Columbia,"Private, for-profit",4201,"Psychology, General.",3,Bachelor's Degree,47750,26893,26836,31098,28684,36910,38844
251312.0,South University-Columbia,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,48177,33655,34420,36209,37713,42478,47301
251312.0,South University-Columbia,"Private, for-profit",5100,"Health Services/Allied Health/Health Sciences, General.",3,Bachelor's Degree,53011,31369,30520,34555,36654,40651,47545
251312.0,South University-Columbia,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,48192,33436,33616,32775,39722,40160,45275
251312.0,South University-Columbia,"Private, for-profit",5122,Public Health.,3,Bachelor's Degree,47839,29498,,,34789,,
251312.0,South University-Columbia,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,39647,65499,66883,71557,77635,78626,90784
251312.0,South University-Columbia,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,47764,37748,39986,42014,43773,48439,54466
260789.0,Platt College-Los Angeles,"Private, for-profit",907,"Radio, Television, and Digital Communication.",3,Bachelor's Degree,,,,,,,
260789.0,Platt College-Los Angeles,"Private, for-profit",2203,Legal Support Services.,3,Bachelor's Degree,,,,,,,
260789.0,Platt College-Los Angeles,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,28366,31797,,37157,48221
260789.0,Platt College-Los Angeles,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,,20959,,,
260789.0,Platt College-Los Angeles,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,19735,34920,33993,33201,,42313,51819
260789.0,Platt College-Los Angeles,"Private, for-profit",5108,Allied Health and Medical Assisting Services.,3,Bachelor's Degree,,,,,,,
260789.0,Platt College-Los Angeles,"Private, for-profit",5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,Bachelor's Degree,25429,29840,33077,36017,26939,38908,47969
260789.0,Platt College-Los Angeles,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
260813.0,Platt College-Aurora,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,46912,60414,,,76390,,
260992.0,Northwestern College,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,,,,,,
261676.0,Ross Medical Education Center-Brighton,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,,,,,,,
261676.0,Ross Medical Education Center-Brighton,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,,,,,,,
363439.0,Hussian College-Daymar College Bowling Green,"Private, for-profit",4301,Criminal Justice and Corrections.,3,Bachelor's Degree,36336,33097,23807,28053,,26911,35561
363439.0,Hussian College-Daymar College Bowling Green,"Private, for-profit",5107,Health and Medical Administrative Services.,3,Bachelor's Degree,,30483,31133,30180,,37362,38824
363439.0,Hussian College-Daymar College Bowling Green,"Private, for-profit",5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,Bachelor's Degree,,,,,,,
363439.0,Hussian College-Daymar College Bowling Green,"Private, for-profit",5202,"Business Administration, Management and Operations.",3,Bachelor's Degree,30071,31168,32925,,,,
363934.0,University of Advancing Technology,"Private, for-profit",1001,Communications Technology/Technician.,3,Bachelor's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",1003,Graphic Communications.,3,Bachelor's Degree,23239,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,51123,86129,86384,,107643,112633
363934.0,University of Advancing Technology,"Private, for-profit",1102,Computer Programming.,3,Bachelor's Degree,30850,49239,52941,60399,38576,73669,79507
363934.0,University of Advancing Technology,"Private, for-profit",1104,Information Science/Studies.,3,Bachelor's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",1108,Computer Software and Media Applications.,3,Bachelor's Degree,,23801,25580,30967,,34095,40385
363934.0,University of Advancing Technology,"Private, for-profit",1442,"Mechatronics, Robotics, and Automation Engineering.",3,Bachelor's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",2902,"Intelligence, Command Control and Information Operations.",3,Bachelor's Degree,33418,,,,64915,,
363934.0,University of Advancing Technology,"Private, for-profit",3031,Human Computer Interaction.,3,Bachelor's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",5001,"Visual and Performing Arts, General.",3,Bachelor's Degree,,25674,,,27824,,
363934.0,University of Advancing Technology,"Private, for-profit",5004,Design and Applied Arts.,3,Bachelor's Degree,,,,,30640,,
363934.0,University of Advancing Technology,"Private, for-profit",5207,Entrepreneurial and Small Business Operations.,3,Bachelor's Degree,,,,,,,
363934.0,University of Advancing Technology,"Private, for-profit",5214,Marketing.,3,Bachelor's Degree,,,,,,,
366553.0,Southern Technical College,"Private, for-profit",1101,"Computer and Information Sciences, General.",3,Bachelor's Degree,,,39369,,,,
366553.0,Southern Technical College,"Private, for-profit",1103,Data Processing.,3,Bachelor's Degree,,,,,,,
366553.0,Southern Technical College,"Private, for-profit",1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,Bachelor's Degree,,,,,,,
366553.0,Southern Technical College,"Private, for-profit",4304,Security Science and Technology.,3,Bachelor's Degree,,,,,,,
